+2.96796e+06,+1.64022e+06,minutes,hour_of_day,day_of_week,fault_label,fault_type
5789650.0,3052590.0,1030.0,17.183333333333334,0,0,normal
5789650.0,3052590.0,1031.0,17.2,0,0,normal
5789650.0,3052590.0,1032.0,17.216666666666665,0,0,normal
5789650.0,3052590.0,1033.0,17.233333333333334,0,0,normal
5789650.0,3052590.0,1034.0,17.25,0,0,normal
5789650.0,3052590.0,1035.0,17.266666666666666,0,0,normal
5789650.0,3052590.0,1036.0,17.283333333333335,0,0,normal
5789650.0,3052590.0,1037.0,17.3,0,0,normal
5789650.0,3052590.0,1038.0,17.316666666666666,0,0,normal
5789650.0,3052590.0,1039.0,17.333333333333332,0,0,normal
5789650.0,3052590.0,1040.0,17.35,0,0,normal
5789650.0,3052590.0,1041.0,17.366666666666667,0,0,normal
5789650.0,3052590.0,1042.0,17.383333333333333,0,0,normal
5789650.0,3052590.0,1043.0,17.4,0,0,normal
5789650.0,3052590.0,1044.0,17.416666666666668,0,0,normal
5789650.0,3052590.0,1045.0,17.433333333333334,0,0,normal
5789650.0,3052590.0,1046.0,17.45,0,0,normal
5789650.0,3052590.0,1047.0,17.466666666666665,0,0,normal
5789650.0,3052590.0,1048.0,17.483333333333334,0,0,normal
5789650.0,3052590.0,1049.0,17.5,0,0,normal
5789650.0,3052590.0,1050.0,17.516666666666666,0,0,normal
5789650.0,3052590.0,1051.0,17.533333333333335,0,0,normal
5789650.0,3052590.0,1052.0,17.55,0,0,normal
5789650.0,3052590.0,1053.0,17.566666666666666,0,0,normal
5789650.0,3052590.0,1054.0,17.583333333333332,0,0,normal
5789650.0,3052590.0,1055.0,17.6,0,0,normal
5789650.0,3052590.0,1056.0,17.616666666666667,0,0,normal
5789650.0,3052590.0,1057.0,17.633333333333333,0,0,normal
5789650.0,3052590.0,1058.0,17.65,0,0,normal
5789650.0,3052590.0,1059.0,17.666666666666668,0,0,normal
5789650.0,3052590.0,1060.0,17.683333333333334,0,0,normal
5789650.0,3052590.0,1061.0,17.7,0,0,normal
5789650.0,3052590.0,1062.0,17.716666666666665,0,0,normal
5789650.0,3052590.0,1063.0,17.733333333333334,0,0,normal
5789650.0,3052590.0,1064.0,17.75,0,0,normal
5789650.0,3052590.0,1065.0,17.766666666666666,0,0,normal
5789650.0,3052590.0,1066.0,17.783333333333335,0,0,normal
5789650.0,3052590.0,1067.0,17.8,0,0,normal
5789650.0,3052590.0,1068.0,17.816666666666666,0,0,normal
5789650.0,3052590.0,1069.0,17.833333333333332,0,0,normal
5789650.0,3052590.0,1070.0,17.85,0,0,normal
5789650.0,3052590.0,1071.0,17.866666666666667,0,0,normal
5789650.0,3052590.0,1072.0,17.883333333333333,0,0,normal
5789650.0,3052590.0,1073.0,17.9,0,0,normal
5789650.0,3052590.0,1074.0,17.916666666666668,0,0,normal
5789650.0,3052590.0,1075.0,17.933333333333334,0,0,normal
5789650.0,3052590.0,1076.0,17.95,0,0,normal
5789650.0,3052590.0,1077.0,17.966666666666665,0,0,normal
5789650.0,3052590.0,1078.0,17.983333333333334,0,0,normal
5783140.0,3052390.0,1079.0,18.0,0,0,normal
5783140.0,3052390.0,1080.0,18.016666666666666,0,1,feeder_overload
5783140.0,3052390.0,1081.0,18.033333333333335,0,1,feeder_overload
5783140.0,3052390.0,1082.0,18.05,0,1,feeder_overload
5783140.0,3052390.0,1083.0,18.066666666666666,0,1,feeder_overload
5783140.0,3052390.0,1084.0,18.083333333333332,0,1,feeder_overload
5783140.0,3052390.0,1085.0,18.1,0,1,feeder_overload
5783140.0,3052390.0,1086.0,18.116666666666667,0,1,feeder_overload
5783140.0,3052390.0,1087.0,18.133333333333333,0,1,feeder_overload
5783140.0,3052390.0,1088.0,18.15,0,1,feeder_overload
5783140.0,3052390.0,1089.0,18.166666666666668,0,1,feeder_overload
5783140.0,3052390.0,1090.0,18.183333333333334,0,1,feeder_overload
5783140.0,3052390.0,1091.0,18.2,0,1,feeder_overload
5783140.0,3052390.0,1092.0,18.216666666666665,0,1,feeder_overload
5783140.0,3052390.0,1093.0,18.233333333333334,0,1,feeder_overload
5783140.0,3052390.0,1094.0,18.25,0,1,feeder_overload
5783140.0,3052390.0,1095.0,18.266666666666666,0,1,feeder_overload
5783140.0,3052390.0,1096.0,18.283333333333335,0,1,feeder_overload
5783140.0,3052390.0,1097.0,18.3,0,1,feeder_overload
5783140.0,3052390.0,1098.0,18.316666666666666,0,1,feeder_overload
5783140.0,3052390.0,1099.0,18.333333333333332,0,1,feeder_overload
5783140.0,3052390.0,1100.0,18.35,0,1,feeder_overload
5783140.0,3052390.0,1101.0,18.366666666666667,0,1,feeder_overload
5783140.0,3052390.0,1102.0,18.383333333333333,0,1,feeder_overload
5783140.0,3052390.0,1103.0,18.4,0,1,feeder_overload
5783140.0,3052390.0,1104.0,18.416666666666668,0,1,feeder_overload
5783140.0,3052390.0,1105.0,18.433333333333334,0,1,feeder_overload
5783140.0,3052390.0,1106.0,18.45,0,1,feeder_overload
5783140.0,3052390.0,1107.0,18.466666666666665,0,1,feeder_overload
5783140.0,3052390.0,1108.0,18.483333333333334,0,1,feeder_overload
5783140.0,3052390.0,1109.0,18.5,0,1,feeder_overload
5783140.0,3052390.0,1110.0,18.516666666666666,0,1,feeder_overload
5783140.0,3052390.0,1111.0,18.533333333333335,0,1,feeder_overload
5783140.0,3052390.0,1112.0,18.55,0,1,feeder_overload
5783140.0,3052390.0,1113.0,18.566666666666666,0,1,feeder_overload
5783140.0,3052390.0,1114.0,18.583333333333332,0,1,feeder_overload
5783140.0,3052390.0,1115.0,18.6,0,1,feeder_overload
5783140.0,3052390.0,1116.0,18.616666666666667,0,1,feeder_overload
5783140.0,3052390.0,1117.0,18.633333333333333,0,1,feeder_overload
5783140.0,3052390.0,1118.0,18.65,0,1,feeder_overload
5783140.0,3052390.0,1119.0,18.666666666666668,0,1,feeder_overload
5783140.0,3052390.0,1120.0,18.683333333333334,0,1,feeder_overload
5783140.0,3052390.0,1121.0,18.7,0,1,feeder_overload
5783140.0,3052390.0,1122.0,18.716666666666665,0,1,feeder_overload
5783140.0,3052390.0,1123.0,18.733333333333334,0,1,feeder_overload
5783140.0,3052390.0,1124.0,18.75,0,1,feeder_overload
5783140.0,3052390.0,1125.0,18.766666666666666,0,1,feeder_overload
5783140.0,3052390.0,1126.0,18.783333333333335,0,1,feeder_overload
5783140.0,3052390.0,1127.0,18.8,0,1,feeder_overload
5783140.0,3052390.0,1128.0,18.816666666666666,0,1,feeder_overload
5783140.0,3052390.0,1129.0,18.833333333333332,0,1,feeder_overload
5783140.0,3052390.0,1130.0,18.85,0,1,feeder_overload
5783140.0,3052390.0,1131.0,18.866666666666667,0,1,feeder_overload
5783140.0,3052390.0,1132.0,18.883333333333333,0,1,feeder_overload
5783140.0,3052390.0,1133.0,18.9,0,1,feeder_overload
5783140.0,3052390.0,1134.0,18.916666666666668,0,1,feeder_overload
5783140.0,3052390.0,1135.0,18.933333333333334,0,1,feeder_overload
5783140.0,3052390.0,1136.0,18.95,0,1,feeder_overload
5783140.0,3052390.0,1137.0,18.966666666666665,0,1,feeder_overload
5783140.0,3052390.0,1138.0,18.983333333333334,0,1,feeder_overload
5279690.0,2838150.0,1139.0,19.0,0,1,feeder_overload
5279690.0,2838150.0,1140.0,19.016666666666666,0,1,feeder_overload
5279690.0,2838150.0,1141.0,19.033333333333335,0,1,feeder_overload
5279690.0,2838150.0,1142.0,19.05,0,1,feeder_overload
5279690.0,2838150.0,1143.0,19.066666666666666,0,1,feeder_overload
5279690.0,2838150.0,1144.0,19.083333333333332,0,1,feeder_overload
5279690.0,2838150.0,1145.0,19.1,0,1,feeder_overload
5279690.0,2838150.0,1146.0,19.116666666666667,0,1,feeder_overload
5279690.0,2838150.0,1147.0,19.133333333333333,0,1,feeder_overload
5279690.0,2838150.0,1148.0,19.15,0,1,feeder_overload
5279690.0,2838150.0,1149.0,19.166666666666668,0,1,feeder_overload
5279690.0,2838150.0,1150.0,19.183333333333334,0,1,feeder_overload
5279690.0,2838150.0,1151.0,19.2,0,1,feeder_overload
5279690.0,2838150.0,1152.0,19.216666666666665,0,1,feeder_overload
5279690.0,2838150.0,1153.0,19.233333333333334,0,1,feeder_overload
5279690.0,2838150.0,1154.0,19.25,0,1,feeder_overload
5279690.0,2838150.0,1155.0,19.266666666666666,0,1,feeder_overload
5279690.0,2838150.0,1156.0,19.283333333333335,0,1,feeder_overload
5279690.0,2838150.0,1157.0,19.3,0,1,feeder_overload
5279690.0,2838150.0,1158.0,19.316666666666666,0,1,feeder_overload
5279690.0,2838150.0,1159.0,19.333333333333332,0,1,feeder_overload
5279690.0,2838150.0,1160.0,19.35,0,1,feeder_overload
5279690.0,2838150.0,1161.0,19.366666666666667,0,1,feeder_overload
5279690.0,2838150.0,1162.0,19.383333333333333,0,1,feeder_overload
5279690.0,2838150.0,1163.0,19.4,0,1,feeder_overload
5279690.0,2838150.0,1164.0,19.416666666666668,0,1,feeder_overload
5279690.0,2838150.0,1165.0,19.433333333333334,0,1,feeder_overload
5279690.0,2838150.0,1166.0,19.45,0,1,feeder_overload
5279690.0,2838150.0,1167.0,19.466666666666665,0,1,feeder_overload
5279690.0,2838150.0,1168.0,19.483333333333334,0,1,feeder_overload
5279690.0,2838150.0,1169.0,19.5,0,1,feeder_overload
5279690.0,2838150.0,1170.0,19.516666666666666,0,1,feeder_overload
5279690.0,2838150.0,1171.0,19.533333333333335,0,1,feeder_overload
5279690.0,2838150.0,1172.0,19.55,0,1,feeder_overload
5279690.0,2838150.0,1173.0,19.566666666666666,0,1,feeder_overload
5279690.0,2838150.0,1174.0,19.583333333333332,0,1,feeder_overload
5279690.0,2838150.0,1175.0,19.6,0,1,feeder_overload
5279690.0,2838150.0,1176.0,19.616666666666667,0,1,feeder_overload
5279690.0,2838150.0,1177.0,19.633333333333333,0,1,feeder_overload
5279690.0,2838150.0,1178.0,19.65,0,1,feeder_overload
5279690.0,2838150.0,1179.0,19.666666666666668,0,1,feeder_overload
5279690.0,2838150.0,1180.0,19.683333333333334,0,1,feeder_overload
5279690.0,2838150.0,1181.0,19.7,0,1,feeder_overload
5279690.0,2838150.0,1182.0,19.716666666666665,0,1,feeder_overload
5279690.0,2838150.0,1183.0,19.733333333333334,0,1,feeder_overload
5279690.0,2838150.0,1184.0,19.75,0,1,feeder_overload
5279690.0,2838150.0,1185.0,19.766666666666666,0,1,feeder_overload
5279690.0,2838150.0,1186.0,19.783333333333335,0,1,feeder_overload
5279690.0,2838150.0,1187.0,19.8,0,1,feeder_overload
5279690.0,2838150.0,1188.0,19.816666666666666,0,1,feeder_overload
5279690.0,2838150.0,1189.0,19.833333333333332,0,1,feeder_overload
5279690.0,2838150.0,1190.0,19.85,0,1,feeder_overload
5279690.0,2838150.0,1191.0,19.866666666666667,0,1,feeder_overload
5279690.0,2838150.0,1192.0,19.883333333333333,0,1,feeder_overload
5279690.0,2838150.0,1193.0,19.9,0,1,feeder_overload
5279690.0,2838150.0,1194.0,19.916666666666668,0,1,feeder_overload
5279690.0,2838150.0,1195.0,19.933333333333334,0,1,feeder_overload
5279690.0,2838150.0,1196.0,19.95,0,1,feeder_overload
5279690.0,2838150.0,1197.0,19.966666666666665,0,1,feeder_overload
5279690.0,2838150.0,1198.0,19.983333333333334,0,1,feeder_overload
5279690.0,2838150.0,1199.0,20.0,0,1,feeder_overload
5279690.0,2838150.0,1200.0,20.016666666666666,0,1,feeder_overload
5279690.0,2838150.0,1201.0,20.033333333333335,0,1,feeder_overload
5279690.0,2838150.0,1202.0,20.05,0,1,feeder_overload
5279690.0,2838150.0,1203.0,20.066666666666666,0,1,feeder_overload
5279690.0,2838150.0,1204.0,20.083333333333332,0,1,feeder_overload
5279690.0,2838150.0,1205.0,20.1,0,1,feeder_overload
5279690.0,2838150.0,1206.0,20.116666666666667,0,1,feeder_overload
5279690.0,2838150.0,1207.0,20.133333333333333,0,1,feeder_overload
5279690.0,2838150.0,1208.0,20.15,0,1,feeder_overload
5279690.0,2838150.0,1209.0,20.166666666666668,0,1,feeder_overload
5279690.0,2838150.0,1210.0,20.183333333333334,0,1,feeder_overload
5279690.0,2838150.0,1211.0,20.2,0,1,feeder_overload
5279690.0,2838150.0,1212.0,20.216666666666665,0,1,feeder_overload
5279690.0,2838150.0,1213.0,20.233333333333334,0,1,feeder_overload
5279690.0,2838150.0,1214.0,20.25,0,1,feeder_overload
5279690.0,2838150.0,1215.0,20.266666666666666,0,1,feeder_overload
5279690.0,2838150.0,1216.0,20.283333333333335,0,1,feeder_overload
5279690.0,2838150.0,1217.0,20.3,0,1,feeder_overload
5279690.0,2838150.0,1218.0,20.316666666666666,0,1,feeder_overload
5279690.0,2838150.0,1219.0,20.333333333333332,0,1,feeder_overload
5279690.0,2838150.0,1220.0,20.35,0,1,feeder_overload
5279690.0,2838150.0,1221.0,20.366666666666667,0,1,feeder_overload
5279690.0,2838150.0,1222.0,20.383333333333333,0,1,feeder_overload
5279690.0,2838150.0,1223.0,20.4,0,1,feeder_overload
5279690.0,2838150.0,1224.0,20.416666666666668,0,1,feeder_overload
5279690.0,2838150.0,1225.0,20.433333333333334,0,1,feeder_overload
5279690.0,2838150.0,1226.0,20.45,0,1,feeder_overload
5279690.0,2838150.0,1227.0,20.466666666666665,0,1,feeder_overload
5279690.0,2838150.0,1228.0,20.483333333333334,0,1,feeder_overload
5279690.0,2838150.0,1229.0,20.5,0,1,feeder_overload
5279690.0,2838150.0,1230.0,20.516666666666666,0,0,normal
5279690.0,2838150.0,1231.0,20.533333333333335,0,0,normal
5279690.0,2838150.0,1232.0,20.55,0,0,normal
5279690.0,2838150.0,1233.0,20.566666666666666,0,0,normal
5279690.0,2838150.0,1234.0,20.583333333333332,0,0,normal
5279690.0,2838150.0,1235.0,20.6,0,0,normal
5279690.0,2838150.0,1236.0,20.616666666666667,0,0,normal
5279690.0,2838150.0,1237.0,20.633333333333333,0,0,normal
5279690.0,2838150.0,1238.0,20.65,0,0,normal
5279690.0,2838150.0,1239.0,20.666666666666668,0,0,normal
5279690.0,2838150.0,1240.0,20.683333333333334,0,0,normal
5279690.0,2838150.0,1241.0,20.7,0,0,normal
5279690.0,2838150.0,1242.0,20.716666666666665,0,0,normal
5279690.0,2838150.0,1243.0,20.733333333333334,0,0,normal
5279690.0,2838150.0,1244.0,20.75,0,0,normal
5279690.0,2838150.0,1245.0,20.766666666666666,0,0,normal
5279690.0,2838150.0,1246.0,20.783333333333335,0,0,normal
5279690.0,2838150.0,1247.0,20.8,0,0,normal
5279690.0,2838150.0,1248.0,20.816666666666666,0,0,normal
5279690.0,2838150.0,1249.0,20.833333333333332,0,0,normal
5279690.0,2838150.0,1250.0,20.85,0,0,normal
5279690.0,2838150.0,1251.0,20.866666666666667,0,0,normal
5279690.0,2838150.0,1252.0,20.883333333333333,0,0,normal
5279690.0,2838150.0,1253.0,20.9,0,0,normal
5279690.0,2838150.0,1254.0,20.916666666666668,0,0,normal
5279690.0,2838150.0,1255.0,20.933333333333334,0,0,normal
5279690.0,2838150.0,1256.0,20.95,0,0,normal
5279690.0,2838150.0,1257.0,20.966666666666665,0,0,normal
5279690.0,2838150.0,1258.0,20.983333333333334,0,0,normal
5279690.0,2838150.0,1259.0,21.0,0,0,normal
5279690.0,2838150.0,1260.0,21.016666666666666,0,0,normal
5279690.0,2838150.0,1261.0,21.033333333333335,0,0,normal
5279690.0,2838150.0,1262.0,21.05,0,0,normal
5279690.0,2838150.0,1263.0,21.066666666666666,0,0,normal
5279690.0,2838150.0,1264.0,21.083333333333332,0,0,normal
5279690.0,2838150.0,1265.0,21.1,0,0,normal
5279690.0,2838150.0,1266.0,21.116666666666667,0,0,normal
5279690.0,2838150.0,1267.0,21.133333333333333,0,0,normal
5279690.0,2838150.0,1268.0,21.15,0,0,normal
5279690.0,2838150.0,1269.0,21.166666666666668,0,0,normal
5279690.0,2838150.0,1270.0,21.183333333333334,0,0,normal
5279690.0,2838150.0,1271.0,21.2,0,0,normal
5279690.0,2838150.0,1272.0,21.216666666666665,0,0,normal
5279690.0,2838150.0,1273.0,21.233333333333334,0,0,normal
5279690.0,2838150.0,1274.0,21.25,0,0,normal
5279690.0,2838150.0,1275.0,21.266666666666666,0,0,normal
5279690.0,2838150.0,1276.0,21.283333333333335,0,0,normal
5279690.0,2838150.0,1277.0,21.3,0,0,normal
5279690.0,2838150.0,1278.0,21.316666666666666,0,0,normal
5279690.0,2838150.0,1279.0,21.333333333333332,0,0,normal
5279690.0,2838150.0,1280.0,21.35,0,0,normal
5279690.0,2838150.0,1281.0,21.366666666666667,0,0,normal
5279690.0,2838150.0,1282.0,21.383333333333333,0,0,normal
5279690.0,2838150.0,1283.0,21.4,0,0,normal
5279690.0,2838150.0,1284.0,21.416666666666668,0,0,normal
5279690.0,2838150.0,1285.0,21.433333333333334,0,0,normal
5279690.0,2838150.0,1286.0,21.45,0,0,normal
5279690.0,2838150.0,1287.0,21.466666666666665,0,0,normal
5279690.0,2838150.0,1288.0,21.483333333333334,0,0,normal
5279690.0,2838150.0,1289.0,21.5,0,0,normal
5279690.0,2838150.0,1290.0,21.516666666666666,0,0,normal
5279690.0,2838150.0,1291.0,21.533333333333335,0,0,normal
5279690.0,2838150.0,1292.0,21.55,0,0,normal
5279690.0,2838150.0,1293.0,21.566666666666666,0,0,normal
5279690.0,2838150.0,1294.0,21.583333333333332,0,0,normal
5279690.0,2838150.0,1295.0,21.6,0,0,normal
5279690.0,2838150.0,1296.0,21.616666666666667,0,0,normal
5279690.0,2838150.0,1297.0,21.633333333333333,0,0,normal
5279690.0,2838150.0,1298.0,21.65,0,0,normal
5279690.0,2838150.0,1299.0,21.666666666666668,0,0,normal
5279690.0,2838150.0,1300.0,21.683333333333334,0,0,normal
5279690.0,2838150.0,1301.0,21.7,0,0,normal
5279690.0,2838150.0,1302.0,21.716666666666665,0,0,normal
5279690.0,2838150.0,1303.0,21.733333333333334,0,0,normal
5279690.0,2838150.0,1304.0,21.75,0,0,normal
5279690.0,2838150.0,1305.0,21.766666666666666,0,0,normal
5279690.0,2838150.0,1306.0,21.783333333333335,0,0,normal
5279690.0,2838150.0,1307.0,21.8,0,0,normal
5279690.0,2838150.0,1308.0,21.816666666666666,0,0,normal
5279690.0,2838150.0,1309.0,21.833333333333332,0,0,normal
5279690.0,2838150.0,1310.0,21.85,0,0,normal
5279690.0,2838150.0,1311.0,21.866666666666667,0,0,normal
5279690.0,2838150.0,1312.0,21.883333333333333,0,0,normal
5279690.0,2838150.0,1313.0,21.9,0,0,normal
5279690.0,2838150.0,1314.0,21.916666666666668,0,0,normal
5279690.0,2838150.0,1315.0,21.933333333333334,0,0,normal
5279690.0,2838150.0,1316.0,21.95,0,0,normal
5279690.0,2838150.0,1317.0,21.966666666666665,0,0,normal
5279690.0,2838150.0,1318.0,21.983333333333334,0,0,normal
3670360.0,2028320.0,1319.0,22.0,0,0,normal
3670360.0,2028320.0,1320.0,22.016666666666666,0,0,normal
3670360.0,2028320.0,1321.0,22.033333333333335,0,0,normal
3670360.0,2028320.0,1322.0,22.05,0,0,normal
3670360.0,2028320.0,1323.0,22.066666666666666,0,0,normal
3670360.0,2028320.0,1324.0,22.083333333333332,0,0,normal
3670360.0,2028320.0,1325.0,22.1,0,0,normal
3670360.0,2028320.0,1326.0,22.116666666666667,0,0,normal
3670360.0,2028320.0,1327.0,22.133333333333333,0,0,normal
3670360.0,2028320.0,1328.0,22.15,0,0,normal
3670360.0,2028320.0,1329.0,22.166666666666668,0,0,normal
3670360.0,2028320.0,1330.0,22.183333333333334,0,0,normal
3670360.0,2028320.0,1331.0,22.2,0,0,normal
3670360.0,2028320.0,1332.0,22.216666666666665,0,0,normal
3670360.0,2028320.0,1333.0,22.233333333333334,0,0,normal
3670360.0,2028320.0,1334.0,22.25,0,0,normal
3670360.0,2028320.0,1335.0,22.266666666666666,0,0,normal
3670360.0,2028320.0,1336.0,22.283333333333335,0,0,normal
3670360.0,2028320.0,1337.0,22.3,0,0,normal
3670360.0,2028320.0,1338.0,22.316666666666666,0,0,normal
3670360.0,2028320.0,1339.0,22.333333333333332,0,0,normal
3670360.0,2028320.0,1340.0,22.35,0,0,normal
3670360.0,2028320.0,1341.0,22.366666666666667,0,0,normal
3670360.0,2028320.0,1342.0,22.383333333333333,0,0,normal
3670360.0,2028320.0,1343.0,22.4,0,0,normal
3670360.0,2028320.0,1344.0,22.416666666666668,0,0,normal
3670360.0,2028320.0,1345.0,22.433333333333334,0,0,normal
3670360.0,2028320.0,1346.0,22.45,0,0,normal
3670360.0,2028320.0,1347.0,22.466666666666665,0,0,normal
3670360.0,2028320.0,1348.0,22.483333333333334,0,0,normal
3670360.0,2028320.0,1349.0,22.5,0,0,normal
3670360.0,2028320.0,1350.0,22.516666666666666,0,0,normal
3670360.0,2028320.0,1351.0,22.533333333333335,0,0,normal
3670360.0,2028320.0,1352.0,22.55,0,0,normal
3670360.0,2028320.0,1353.0,22.566666666666666,0,0,normal
3670360.0,2028320.0,1354.0,22.583333333333332,0,0,normal
3670360.0,2028320.0,1355.0,22.6,0,0,normal
3670360.0,2028320.0,1356.0,22.616666666666667,0,0,normal
3670360.0,2028320.0,1357.0,22.633333333333333,0,0,normal
3670360.0,2028320.0,1358.0,22.65,0,0,normal
3670360.0,2028320.0,1359.0,22.666666666666668,0,0,normal
3670360.0,2028320.0,1360.0,22.683333333333334,0,0,normal
3670360.0,2028320.0,1361.0,22.7,0,0,normal
3670360.0,2028320.0,1362.0,22.716666666666665,0,0,normal
3670360.0,2028320.0,1363.0,22.733333333333334,0,0,normal
3670360.0,2028320.0,1364.0,22.75,0,0,normal
3670360.0,2028320.0,1365.0,22.766666666666666,0,0,normal
3670360.0,2028320.0,1366.0,22.783333333333335,0,0,normal
3670360.0,2028320.0,1367.0,22.8,0,0,normal
3670360.0,2028320.0,1368.0,22.816666666666666,0,0,normal
3670360.0,2028320.0,1369.0,22.833333333333332,0,0,normal
3670360.0,2028320.0,1370.0,22.85,0,0,normal
3670360.0,2028320.0,1371.0,22.866666666666667,0,0,normal
3670360.0,2028320.0,1372.0,22.883333333333333,0,0,normal
3670360.0,2028320.0,1373.0,22.9,0,0,normal
3670360.0,2028320.0,1374.0,22.916666666666668,0,0,normal
3670360.0,2028320.0,1375.0,22.933333333333334,0,0,normal
3670360.0,2028320.0,1376.0,22.95,0,0,normal
3670360.0,2028320.0,1377.0,22.966666666666665,0,0,normal
3670360.0,2028320.0,1378.0,22.983333333333334,0,0,normal
3129220.0,1724890.0,1379.0,23.0,0,0,normal
3129220.0,1724890.0,1380.0,23.016666666666666,0,0,normal
3129220.0,1724890.0,1381.0,23.033333333333335,0,0,normal
3129220.0,1724890.0,1382.0,23.05,0,0,normal
3129220.0,1724890.0,1383.0,23.066666666666666,0,0,normal
3129220.0,1724890.0,1384.0,23.083333333333332,0,0,normal
3129220.0,1724890.0,1385.0,23.1,0,0,normal
3129220.0,1724890.0,1386.0,23.116666666666667,0,0,normal
3129220.0,1724890.0,1387.0,23.133333333333333,0,0,normal
3129220.0,1724890.0,1388.0,23.15,0,0,normal
3129220.0,1724890.0,1389.0,23.166666666666668,0,0,normal
3129220.0,1724890.0,1390.0,23.183333333333334,0,0,normal
3129220.0,1724890.0,1391.0,23.2,0,0,normal
3129220.0,1724890.0,1392.0,23.216666666666665,0,0,normal
3129220.0,1724890.0,1393.0,23.233333333333334,0,0,normal
3129220.0,1724890.0,1394.0,23.25,0,0,normal
3129220.0,1724890.0,1395.0,23.266666666666666,0,0,normal
3129220.0,1724890.0,1396.0,23.283333333333335,0,0,normal
3129220.0,1724890.0,1397.0,23.3,0,0,normal
3129220.0,1724890.0,1398.0,23.316666666666666,0,0,normal
3129220.0,1724890.0,1399.0,23.333333333333332,0,0,normal
3129220.0,1724890.0,1400.0,23.35,0,0,normal
3129220.0,1724890.0,1401.0,23.366666666666667,0,0,normal
3129220.0,1724890.0,1402.0,23.383333333333333,0,0,normal
3129220.0,1724890.0,1403.0,23.4,0,0,normal
3129220.0,1724890.0,1404.0,23.416666666666668,0,0,normal
3129220.0,1724890.0,1405.0,23.433333333333334,0,0,normal
3129220.0,1724890.0,1406.0,23.45,0,0,normal
3129220.0,1724890.0,1407.0,23.466666666666665,0,0,normal
3129220.0,1724890.0,1408.0,23.483333333333334,0,0,normal
3129220.0,1724890.0,1409.0,23.5,0,0,normal
3129220.0,1724890.0,1410.0,23.516666666666666,0,0,normal
3129220.0,1724890.0,1411.0,23.533333333333335,0,0,normal
3129220.0,1724890.0,1412.0,23.55,0,0,normal
3129220.0,1724890.0,1413.0,23.566666666666666,0,0,normal
3129220.0,1724890.0,1414.0,23.583333333333332,0,0,normal
3129220.0,1724890.0,1415.0,23.6,0,0,normal
3129220.0,1724890.0,1416.0,23.616666666666667,0,0,normal
3129220.0,1724890.0,1417.0,23.633333333333333,0,0,normal
3129220.0,1724890.0,1418.0,23.65,0,0,normal
3129220.0,1724890.0,1419.0,23.666666666666668,0,0,normal
3129220.0,1724890.0,1420.0,23.683333333333334,0,0,normal
3129220.0,1724890.0,1421.0,23.7,0,0,normal
3129220.0,1724890.0,1422.0,23.716666666666665,0,0,normal
3129220.0,1724890.0,1423.0,23.733333333333334,0,0,normal
3129220.0,1724890.0,1424.0,23.75,0,0,normal
3129220.0,1724890.0,1425.0,23.766666666666666,0,0,normal
3129220.0,1724890.0,1426.0,23.783333333333335,0,0,normal
3129220.0,1724890.0,1427.0,23.8,0,0,normal
3129220.0,1724890.0,1428.0,23.816666666666666,0,0,normal
3129220.0,1724890.0,1429.0,23.833333333333332,0,0,normal
3129220.0,1724890.0,1430.0,23.85,0,0,normal
3129220.0,1724890.0,1431.0,23.866666666666667,0,0,normal
3129220.0,1724890.0,1432.0,23.883333333333333,0,0,normal
3129220.0,1724890.0,1433.0,23.9,0,0,normal
3129220.0,1724890.0,1434.0,23.916666666666668,0,0,normal
3129220.0,1724890.0,1435.0,23.933333333333334,0,0,normal
3129220.0,1724890.0,1436.0,23.95,0,0,normal
3129220.0,1724890.0,1437.0,23.966666666666665,0,0,normal
3129220.0,1724890.0,1438.0,23.983333333333334,0,0,normal
2967960.0,1640220.0,1439.0,0.0,1,0,normal
2967960.0,1640220.0,1440.0,0.016666666666666666,1,0,normal
2967960.0,1640220.0,1441.0,0.03333333333333333,1,0,normal
2967960.0,1640220.0,1442.0,0.05,1,0,normal
2967960.0,1640220.0,1443.0,0.06666666666666667,1,0,normal
2967960.0,1640220.0,1444.0,0.08333333333333333,1,0,normal
2967960.0,1640220.0,1445.0,0.1,1,0,normal
2967960.0,1640220.0,1446.0,0.11666666666666667,1,0,normal
2967960.0,1640220.0,1447.0,0.13333333333333333,1,0,normal
2967960.0,1640220.0,1448.0,0.15,1,0,normal
2967960.0,1640220.0,1449.0,0.16666666666666666,1,0,normal
2967960.0,1640220.0,1450.0,0.18333333333333332,1,0,normal
2967960.0,1640220.0,1451.0,0.2,1,0,normal
2967960.0,1640220.0,1452.0,0.21666666666666667,1,0,normal
2967960.0,1640220.0,1453.0,0.23333333333333334,1,0,normal
2967960.0,1640220.0,1454.0,0.25,1,0,normal
2967960.0,1640220.0,1455.0,0.26666666666666666,1,0,normal
2967960.0,1640220.0,1456.0,0.2833333333333333,1,0,normal
2967960.0,1640220.0,1457.0,0.3,1,0,normal
2967960.0,1640220.0,1458.0,0.31666666666666665,1,0,normal
2967960.0,1640220.0,1459.0,0.3333333333333333,1,0,normal
2967960.0,1640220.0,1460.0,0.35,1,0,normal
2967960.0,1640220.0,1461.0,0.36666666666666664,1,0,normal
2967960.0,1640220.0,1462.0,0.38333333333333336,1,0,normal
2967960.0,1640220.0,1463.0,0.4,1,0,normal
