+40057.5,+100745,minutes,hour_of_day,day_of_week,winding_temp_C,load_pct,thermal_margin_C,fault_label,fault_type
131578.0,100978,771.0,12.866666666666667,0,35.0,0.0,105.0,0,normal
131808.0,101040,772.0,12.883333333333333,0,35.0,0.0,105.0,0,normal
129971.0,101000,773.0,12.9,0,35.0,0.0,105.0,0,normal
125889.0,100946,774.0,12.916666666666666,0,35.0,0.0,105.0,0,normal
133319.0,100985,775.0,12.933333333333334,0,35.0,0.0,105.0,0,normal
129886.0,100964,776.0,12.95,0,35.0,0.0,105.0,0,normal
128998.0,100974,777.0,12.966666666666667,0,35.0,0.0,105.0,0,normal
128999.0,101005,778.0,12.983333333333333,0,35.0,0.0,105.0,0,normal
132322.0,101011,779.0,13.0,0,35.0,0.0,105.0,0,normal
127670.0,100966,780.0,13.016666666666667,0,35.0,0.0,105.0,0,normal
130834.0,101003,781.0,13.033333333333333,0,35.0,0.0,105.0,0,normal
130147.0,101005,782.0,13.05,0,35.0,0.0,105.0,0,normal
132468.0,101010,783.0,13.066666666666666,0,35.0,0.0,105.0,0,normal
131637.0,101019,784.0,13.083333333333334,0,35.0,0.0,105.0,0,normal
125918.0,100992,785.0,13.1,0,35.0,0.0,105.0,0,normal
130496.0,101001,786.0,13.116666666666667,0,35.0,0.0,105.0,0,normal
127367.0,100970,787.0,13.133333333333333,0,35.0,0.0,105.0,0,normal
130570.0,100953,788.0,13.15,0,35.0,0.0,105.0,0,normal
130973.0,100992,789.0,13.166666666666666,0,35.0,0.0,105.0,0,normal
131936.0,101038,790.0,13.183333333333334,0,35.0,0.0,105.0,0,normal
129049.0,100995,791.0,13.2,0,35.0,0.0,105.0,0,normal
124213.0,100938,792.0,13.216666666666667,0,35.0,0.0,105.0,0,normal
129604.0,100962,793.0,13.233333333333333,0,35.0,0.0,105.0,0,normal
128805.0,101024,794.0,13.25,0,35.0,0.0,105.0,0,normal
133415.0,101017,795.0,13.266666666666667,0,35.0,0.0,105.0,0,normal
127926.0,100996,796.0,13.283333333333333,0,35.0,0.0,105.0,0,normal
129202.0,100964,797.0,13.3,0,35.0,0.0,105.0,0,normal
129944.0,101004,798.0,13.316666666666666,0,35.0,0.0,105.0,0,normal
128167.0,100989,799.0,13.333333333333334,0,35.0,0.0,105.0,0,normal
127357.0,100970,800.0,13.35,0,35.0,0.0,105.0,0,normal
126772.0,100987,801.0,13.366666666666667,0,35.0,0.0,105.0,0,normal
127726.0,100977,802.0,13.383333333333333,0,35.0,0.0,105.0,0,normal
131235.0,100991,803.0,13.4,0,35.0,0.0,105.0,0,normal
123166.0,100971,804.0,13.416666666666666,0,35.0,0.0,105.0,0,normal
126589.0,100990,805.0,13.433333333333334,0,35.0,0.0,105.0,0,normal
124843.0,100978,806.0,13.45,0,35.0,0.0,105.0,0,normal
129512.0,101022,807.0,13.466666666666667,0,35.0,0.0,105.0,0,normal
128207.0,100970,808.0,13.483333333333333,0,35.0,0.0,105.0,0,normal
128685.0,100992,809.0,13.5,0,35.0,0.0,105.0,0,normal
127179.0,100993,810.0,13.516666666666667,0,35.0,0.0,105.0,0,normal
130414.0,101032,811.0,13.533333333333333,0,35.0,0.0,105.0,0,normal
130196.0,101002,812.0,13.55,0,35.0,0.0,105.0,0,normal
129117.0,100988,813.0,13.566666666666666,0,35.0,0.0,105.0,0,normal
123490.0,100956,814.0,13.583333333333334,0,35.0,0.0,105.0,0,normal
130024.0,101004,815.0,13.6,0,35.0,0.0,105.0,0,normal
130163.0,101023,816.0,13.616666666666667,0,35.0,0.0,105.0,0,normal
128178.0,100980,817.0,13.633333333333333,0,35.0,0.0,105.0,0,normal
128887.0,101004,818.0,13.65,0,35.0,0.0,105.0,0,normal
129181.0,100968,819.0,13.666666666666666,0,35.0,0.0,105.0,0,normal
130287.0,101033,820.0,13.683333333333334,0,35.0,0.0,105.0,0,normal
132962.0,101065,821.0,13.7,0,35.0,0.0,105.0,0,normal
126768.0,100974,822.0,13.716666666666667,0,35.0,0.0,105.0,0,normal
128065.0,100994,823.0,13.733333333333333,0,35.0,0.0,105.0,0,normal
129611.0,101027,824.0,13.75,0,35.0,0.0,105.0,0,normal
130061.0,101026,825.0,13.766666666666667,0,35.0,0.0,105.0,0,normal
122534.0,100973,826.0,13.783333333333333,0,35.0,0.0,105.0,0,normal
127305.0,100992,827.0,13.8,0,35.0,0.0,105.0,0,normal
126703.0,100988,828.0,13.816666666666666,0,35.0,0.0,105.0,0,normal
127470.0,100995,829.0,13.833333333333334,0,35.0,0.0,105.0,0,normal
127309.0,100954,830.0,13.85,0,35.0,0.0,105.0,0,normal
123844.0,100974,831.0,13.866666666666667,0,35.0,0.0,105.0,0,normal
124278.0,100963,832.0,13.883333333333333,0,35.0,0.0,105.0,0,normal
121441.0,100974,833.0,13.9,0,35.0,0.0,105.0,0,normal
127891.0,100995,834.0,13.916666666666666,0,35.0,0.0,105.0,0,normal
129999.0,101030,835.0,13.933333333333334,0,35.0,0.0,105.0,0,normal
132167.0,101015,836.0,13.95,0,35.0,0.0,105.0,0,normal
130162.0,101010,837.0,13.966666666666667,0,35.0,0.0,105.0,0,normal
123643.0,100966,838.0,13.983333333333333,0,35.0,0.0,105.0,0,normal
127951.0,100993,839.0,14.0,0,35.0,0.0,105.0,0,normal
122686.0,100973,840.0,14.016666666666667,0,35.0,0.0,105.0,0,normal
124972.0,100965,841.0,14.033333333333333,0,35.0,0.0,105.0,0,normal
127691.0,101004,842.0,14.05,0,35.0,0.0,105.0,0,normal
126895.0,101014,843.0,14.066666666666666,0,35.0,0.0,105.0,0,normal
131557.0,101027,844.0,14.083333333333334,0,35.0,0.0,105.0,0,normal
126138.0,100998,845.0,14.1,0,35.0,0.0,105.0,0,normal
132942.0,101061,846.0,14.116666666666667,0,35.0,0.0,105.0,0,normal
126348.0,100976,847.0,14.133333333333333,0,35.0,0.0,105.0,0,normal
126732.0,100974,848.0,14.15,0,35.0,0.0,105.0,0,normal
129569.0,100998,849.0,14.166666666666666,0,35.0,0.0,105.0,0,normal
125267.0,100975,850.0,14.183333333333334,0,35.0,0.0,105.0,0,normal
126006.0,100989,851.0,14.2,0,35.0,0.0,105.0,0,normal
129577.0,101025,852.0,14.216666666666667,0,35.0,0.0,105.0,0,normal
130055.0,101061,853.0,14.233333333333333,0,35.0,0.0,105.0,0,normal
126780.0,101034,854.0,14.25,0,35.0,0.0,105.0,0,normal
127464.0,100977,855.0,14.266666666666667,0,35.0,0.0,105.0,0,normal
127559.0,101000,856.0,14.283333333333333,0,35.0,0.0,105.0,0,normal
128301.0,101007,857.0,14.3,0,35.0,0.0,105.0,0,normal
133176.0,101041,858.0,14.316666666666666,0,35.0,0.0,105.0,0,normal
129750.0,101035,859.0,14.333333333333334,0,35.0,0.0,105.0,0,normal
129795.0,100984,860.0,14.35,0,35.0,0.0,105.0,0,normal
132384.0,101066,861.0,14.366666666666667,0,35.0,0.0,105.0,0,normal
132664.0,101086,862.0,14.383333333333333,0,35.0,0.0,105.0,0,normal
135142.0,101037,863.0,14.4,0,35.0,0.0,105.0,0,normal
129510.0,100993,864.0,14.416666666666666,0,35.0,0.0,105.0,0,normal
131071.0,101038,865.0,14.433333333333334,0,35.0,0.0,105.0,0,normal
131870.0,101052,866.0,14.45,0,35.0,0.0,105.0,0,normal
129852.0,101042,867.0,14.466666666666667,0,35.0,0.0,105.0,0,normal
136450.0,101131,868.0,14.483333333333333,0,35.0,0.0,105.0,0,normal
125963.0,101029,869.0,14.5,0,35.0,0.0,105.0,0,normal
127680.0,101026,870.0,14.516666666666667,0,35.0,0.0,105.0,0,normal
130467.0,101024,871.0,14.533333333333333,0,35.0,0.0,105.0,0,normal
129394.0,101022,872.0,14.55,0,35.0,0.0,105.0,0,normal
127504.0,101019,873.0,14.566666666666666,0,35.0,0.0,105.0,0,normal
133578.0,101095,874.0,14.583333333333334,0,35.0,0.0,105.0,0,normal
135620.0,101063,875.0,14.6,0,35.0,0.0,105.0,0,normal
133222.0,101059,876.0,14.616666666666667,0,35.0,0.0,105.0,0,normal
129872.0,101045,877.0,14.633333333333333,0,35.0,0.0,105.0,0,normal
135033.0,101113,878.0,14.65,0,35.0,0.0,105.0,0,normal
139493.0,101128,879.0,14.666666666666666,0,35.0,0.0,105.0,0,normal
133535.0,101044,880.0,14.683333333333334,0,35.0,0.0,105.0,0,normal
133005.0,101059,881.0,14.7,0,35.0,0.0,105.0,0,normal
138744.0,101115,882.0,14.716666666666667,0,35.0,0.0,105.0,0,normal
137236.0,101138,883.0,14.733333333333333,0,35.0,0.0,105.0,0,normal
135357.0,101142,884.0,14.75,0,35.0,0.0,105.0,0,normal
133276.0,101115,885.0,14.766666666666667,0,35.0,0.0,105.0,0,normal
133619.0,101060,886.0,14.783333333333333,0,35.0,0.0,105.0,0,normal
133017.0,101078,887.0,14.8,0,35.0,0.0,105.0,0,normal
136139.0,101115,888.0,14.816666666666666,0,35.0,0.0,105.0,0,normal
135121.0,101110,889.0,14.833333333333334,0,35.0,0.0,105.0,0,normal
134507.0,101081,890.0,14.85,0,35.0,0.0,105.0,0,normal
134278.0,101115,891.0,14.866666666666667,0,35.0,0.0,105.0,0,normal
134549.0,101132,892.0,14.883333333333333,0,35.0,0.0,105.0,0,normal
137900.0,101140,893.0,14.9,0,35.0,0.0,105.0,0,normal
135168.0,101123,894.0,14.916666666666666,0,35.0,0.0,105.0,0,normal
131564.0,101098,895.0,14.933333333333334,0,35.0,0.0,105.0,0,normal
134790.0,101094,896.0,14.95,0,35.0,0.0,105.0,0,normal
133773.0,101125,897.0,14.966666666666667,0,35.0,0.0,105.0,0,normal
130635.0,101059,898.0,14.983333333333333,0,35.0,0.0,105.0,0,normal
139401.0,101152,899.0,15.0,0,35.0,0.0,105.0,0,normal
134450.0,101097,900.0,15.016666666666667,0,35.0,0.0,105.0,0,normal
134624.0,101105,901.0,15.033333333333333,0,35.0,0.0,105.0,0,normal
135007.0,101128,902.0,15.05,0,35.0,0.0,105.0,0,normal
142010.0,101177,903.0,15.066666666666666,0,35.0,0.0,105.0,0,normal
134836.0,101093,904.0,15.083333333333334,0,35.0,0.0,105.0,0,normal
133512.0,101069,905.0,15.1,0,35.0,0.0,105.0,0,normal
138422.0,101145,906.0,15.116666666666667,0,35.0,0.0,105.0,0,normal
136732.0,101147,907.0,15.133333333333333,0,35.0,0.0,105.0,0,normal
137913.0,101201,908.0,15.15,0,35.0,0.0,105.0,0,normal
136555.0,101147,909.0,15.166666666666666,0,35.0,0.0,105.0,0,normal
136635.0,101137,910.0,15.183333333333334,0,35.0,0.0,105.0,0,normal
136820.0,101108,911.0,15.2,0,35.0,0.0,105.0,0,normal
137456.0,101164,912.0,15.216666666666667,0,35.0,0.0,105.0,0,normal
135108.0,101128,913.0,15.233333333333333,0,35.0,0.0,105.0,0,normal
141827.0,101176,914.0,15.25,0,35.0,0.0,105.0,0,normal
129988.0,101116,915.0,15.266666666666667,0,35.0,0.0,105.0,0,normal
138852.0,101158,916.0,15.283333333333333,0,35.0,0.0,105.0,0,normal
134517.0,101121,917.0,15.3,0,35.0,0.0,105.0,0,normal
136217.0,101154,918.0,15.316666666666666,0,35.0,0.0,105.0,0,normal
136056.0,101162,919.0,15.333333333333334,0,35.0,0.0,105.0,0,normal
130609.0,101089,920.0,15.35,0,35.0,0.0,105.0,0,normal
139059.0,101155,921.0,15.366666666666667,0,35.0,0.0,105.0,0,normal
140036.0,101130,922.0,15.383333333333333,0,35.0,0.0,105.0,0,normal
142061.0,101194,923.0,15.4,0,35.0,0.0,105.0,0,normal
132040.0,101096,924.0,15.416666666666666,0,35.0,0.0,105.0,0,normal
133788.0,101113,925.0,15.433333333333334,0,35.0,0.0,105.0,0,normal
135169.0,101122,926.0,15.45,0,35.0,0.0,105.0,0,normal
143485.0,101208,927.0,15.466666666666667,0,35.0,0.0,105.0,0,normal
135900.0,101151,928.0,15.483333333333333,0,35.0,0.0,105.0,0,normal
134435.0,101111,929.0,15.5,0,35.0,0.0,105.0,0,normal
139749.0,101192,930.0,15.516666666666667,0,35.0,0.0,105.0,0,normal
132491.0,101099,931.0,15.533333333333333,0,35.0,0.0,105.0,0,normal
126128.0,101060,932.0,15.55,0,35.0,0.0,105.0,0,normal
137854.0,101148,933.0,15.566666666666666,0,35.0,0.0,105.0,0,normal
133779.0,101116,934.0,15.583333333333334,0,35.0,0.0,105.0,0,normal
133245.0,101117,935.0,15.6,0,35.0,0.0,105.0,0,normal
137380.0,101161,936.0,15.616666666666667,0,35.0,0.0,105.0,0,normal
133800.0,101131,937.0,15.633333333333333,0,35.0,0.0,105.0,0,normal
137269.0,101184,938.0,15.65,0,35.0,0.0,105.0,0,normal
138951.0,101148,939.0,15.666666666666666,0,35.0,0.0,105.0,0,normal
135584.0,101171,940.0,15.683333333333334,0,35.0,0.0,105.0,0,normal
136645.0,101188,941.0,15.7,0,35.0,0.0,105.0,0,normal
137578.0,101170,942.0,15.716666666666667,0,35.0,0.0,105.0,0,normal
143144.0,101248,943.0,15.733333333333333,0,35.0,0.0,105.0,0,normal
129811.0,101119,944.0,15.75,0,35.0,0.0,105.0,0,normal
136916.0,101146,945.0,15.766666666666667,0,35.0,0.0,105.0,0,normal
136344.0,101138,946.0,15.783333333333333,0,35.0,0.0,105.0,0,normal
132058.0,101142,947.0,15.8,0,35.0,0.0,105.0,0,normal
142260.0,101195,948.0,15.816666666666666,0,35.0,0.0,105.0,0,normal
139936.0,101194,949.0,15.833333333333334,0,35.0,0.0,105.0,0,normal
143448.0,101242,950.0,15.85,0,35.0,0.0,105.0,0,normal
138078.0,101116,951.0,15.866666666666667,0,35.0,0.0,105.0,0,normal
141862.0,101238,952.0,15.883333333333333,0,35.0,0.0,105.0,0,normal
138026.0,101169,953.0,15.9,0,35.0,0.0,105.0,0,normal
140600.0,101232,954.0,15.916666666666666,0,35.0,0.0,105.0,0,normal
132576.0,101162,955.0,15.933333333333334,0,35.0,0.0,105.0,0,normal
136253.0,101171,956.0,15.95,0,35.0,0.0,105.0,0,normal
140587.0,101186,957.0,15.966666666666667,0,35.0,0.0,105.0,0,normal
141478.0,101202,958.0,15.983333333333333,0,35.0,0.0,105.0,0,normal
136715.0,101194,959.0,16.0,0,35.0,0.0,105.0,0,normal
145053.0,101249,960.0,16.016666666666666,0,35.0,0.0,105.0,0,normal
141497.0,101225,961.0,16.033333333333335,0,35.0,0.0,105.0,0,normal
143087.0,101236,962.0,16.05,0,35.0,0.0,105.0,0,normal
145689.0,101238,963.0,16.066666666666666,0,35.0,0.0,105.0,0,normal
145407.0,101265,964.0,16.083333333333332,0,35.0,0.0,105.0,0,normal
130827.0,101167,965.0,16.1,0,35.0,0.0,105.0,0,normal
144515.0,101308,966.0,16.116666666666667,0,35.0,0.0,105.0,0,normal
139215.0,101208,967.0,16.133333333333333,0,35.0,0.0,105.0,0,normal
140479.0,101203,968.0,16.15,0,35.0,0.0,105.0,0,normal
144301.0,101271,969.0,16.166666666666668,0,35.0,0.0,105.0,0,normal
140169.0,101225,970.0,16.183333333333334,0,35.0,0.0,105.0,0,normal
140009.0,101234,971.0,16.2,0,35.0,0.0,105.0,0,normal
136431.0,101204,972.0,16.216666666666665,0,35.0,0.0,105.0,0,normal
142975.0,101265,973.0,16.233333333333334,0,35.0,0.0,105.0,0,normal
139156.0,101192,974.0,16.25,0,35.0,0.0,105.0,0,normal
142826.0,101246,975.0,16.266666666666666,0,35.0,0.0,105.0,0,normal
136920.0,101204,976.0,16.283333333333335,0,35.0,0.0,105.0,0,normal
144435.0,101233,977.0,16.3,0,35.0,0.0,105.0,0,normal
144919.0,101304,978.0,16.316666666666666,0,35.0,0.0,105.0,0,normal
146600.0,101299,979.0,16.333333333333332,0,35.0,0.0,105.0,0,normal
142972.0,101289,980.0,16.35,0,35.0,0.0,105.0,0,normal
141021.0,101274,981.0,16.366666666666667,0,35.0,0.0,105.0,0,normal
146429.0,101303,982.0,16.383333333333333,0,35.0,0.0,105.0,0,normal
141867.0,101290,983.0,16.4,0,35.0,0.0,105.0,0,normal
143906.0,101287,984.0,16.416666666666668,0,35.0,0.0,105.0,0,normal
152270.0,101355,985.0,16.433333333333334,0,35.0,0.0,105.0,0,normal
151120.0,101320,986.0,16.45,0,35.0,0.0,105.0,0,normal
146286.0,101290,987.0,16.466666666666665,0,35.0,0.0,105.0,0,normal
149092.0,101298,988.0,16.483333333333334,0,35.0,0.0,105.0,0,normal
149314.0,101326,989.0,16.5,0,35.0,0.0,105.0,0,normal
144900.0,101290,990.0,16.516666666666666,0,35.0,0.0,105.0,0,normal
147096.0,101307,991.0,16.533333333333335,0,35.0,0.0,105.0,0,normal
147278.0,101321,992.0,16.55,0,35.0,0.0,105.0,0,normal
144180.0,101295,993.0,16.566666666666666,0,35.0,0.0,105.0,0,normal
145107.0,101333,994.0,16.583333333333332,0,35.0,0.0,105.0,0,normal
148054.0,101380,995.0,16.6,0,35.0,0.0,105.0,0,normal
152804.0,101377,996.0,16.616666666666667,0,35.0,0.0,105.0,0,normal
148110.0,101340,997.0,16.633333333333333,0,35.0,0.0,105.0,0,normal
150570.0,101403,998.0,16.65,0,35.0,0.0,105.0,0,normal
148884.0,101430,999.0,16.666666666666668,0,35.0,0.0,105.0,0,normal
150747.0,101382,1000.0,16.683333333333334,0,35.0,0.0,105.0,0,normal
152325.0,101414,1001.0,16.7,0,35.0,0.0,105.0,0,normal
149322.0,101371,1002.0,16.716666666666665,0,35.0,0.0,105.0,0,normal
151847.0,101425,1003.0,16.733333333333334,0,35.0,0.0,105.0,0,normal
150725.0,101413,1004.0,16.75,0,35.0,0.0,105.0,0,normal
153824.0,101424,1005.0,16.766666666666666,0,35.0,0.0,105.0,0,normal
153445.0,101439,1006.0,16.783333333333335,0,35.0,0.0,105.0,0,normal
153573.0,101466,1007.0,16.8,0,35.0,0.0,105.0,0,normal
147501.0,101357,1008.0,16.816666666666666,0,35.0,0.0,105.0,0,normal
155329.0,101460,1009.0,16.833333333333332,0,35.0,0.0,105.0,0,normal
154134.0,101431,1010.0,16.85,0,35.0,0.0,105.0,0,normal
157364.0,101522,1011.0,16.866666666666667,0,35.0,0.0,105.0,0,normal
154780.0,101447,1012.0,16.883333333333333,0,35.0,0.0,105.0,0,normal
156300.0,101492,1013.0,16.9,0,35.0,0.0,105.0,0,normal
154716.0,101446,1014.0,16.916666666666668,0,35.0,0.0,105.0,0,normal
153472.0,101420,1015.0,16.933333333333334,0,35.0,0.0,105.0,0,normal
149106.0,101423,1016.0,16.95,0,35.0,0.0,105.0,0,normal
154711.0,101447,1017.0,16.966666666666665,0,35.0,0.0,105.0,0,normal
156667.0,101510,1018.0,16.983333333333334,0,35.0,0.0,105.0,0,normal
155483.0,101470,1019.0,17.0,0,35.0,0.0,105.0,0,normal
154040.0,101471,1020.0,17.016666666666666,0,35.0,0.0,105.0,0,normal
152400.0,101440,1021.0,17.033333333333335,0,35.0,0.0,105.0,0,normal
158813.0,101558,1022.0,17.05,0,35.0,0.0,105.0,0,normal
157696.0,101551,1023.0,17.066666666666666,0,35.0,0.0,105.0,0,normal
159944.0,101560,1024.0,17.083333333333332,0,35.0,0.0,105.0,0,normal
155222.0,101494,1025.0,17.1,0,35.0,0.0,105.0,0,normal
153549.0,101450,1026.0,17.116666666666667,0,35.0,0.0,105.0,0,normal
151876.0,101477,1027.0,17.133333333333333,0,35.0,0.0,105.0,0,normal
153139.0,101472,1028.0,17.15,0,35.0,0.0,105.0,0,normal
155520.0,101521,1029.0,17.166666666666668,0,35.0,0.0,105.0,0,normal
153047.0,101464,1030.0,17.183333333333334,0,35.0,0.0,105.0,0,normal
156610.0,101542,1031.0,17.2,0,35.0,0.0,105.0,0,normal
155550.0,101583,1032.0,17.216666666666665,0,35.0,0.0,105.0,0,normal
155955.0,101496,1033.0,17.233333333333334,0,35.0,0.0,105.0,0,normal
164544.0,101623,1034.0,17.25,0,35.0,0.0,105.0,0,normal
151433.0,101446,1035.0,17.266666666666666,0,35.0,0.0,105.0,0,normal
155506.0,101460,1036.0,17.283333333333335,0,35.0,0.0,105.0,0,normal
156259.0,101504,1037.0,17.3,0,35.0,0.0,105.0,0,normal
159601.0,101582,1038.0,17.316666666666666,0,35.0,0.0,105.0,0,normal
160356.0,101619,1039.0,17.333333333333332,0,35.0,0.0,105.0,0,normal
154935.0,101540,1040.0,17.35,0,35.0,0.0,105.0,0,normal
164556.0,101606,1041.0,17.366666666666667,0,35.0,0.0,105.0,0,normal
156758.0,101536,1042.0,17.383333333333333,0,35.0,0.0,105.0,0,normal
159481.0,101555,1043.0,17.4,0,35.0,0.0,105.0,0,normal
159585.0,101564,1044.0,17.416666666666668,0,35.0,0.0,105.0,0,normal
159040.0,101640,1045.0,17.433333333333334,0,35.0,0.0,105.0,0,normal
151748.0,101507,1046.0,17.45,0,35.0,0.0,105.0,0,normal
160690.0,101629,1047.0,17.466666666666665,0,35.0,0.0,105.0,0,normal
166988.0,101691,1048.0,17.483333333333334,0,35.0,0.0,105.0,0,normal
156969.0,101530,1049.0,17.5,0,35.0,0.0,105.0,0,normal
160678.0,101578,1050.0,17.516666666666666,0,35.0,0.0,105.0,0,normal
162257.0,101587,1051.0,17.533333333333335,0,35.0,0.0,105.0,0,normal
159123.0,101610,1052.0,17.55,0,35.0,0.0,105.0,0,normal
159148.0,101595,1053.0,17.566666666666666,0,35.0,0.0,105.0,0,normal
158888.0,101603,1054.0,17.583333333333332,0,35.0,0.0,105.0,0,normal
165438.0,101688,1055.0,17.6,0,35.0,0.0,105.0,0,normal
161586.0,101601,1056.0,17.616666666666667,0,35.0,0.0,105.0,0,normal
164489.0,101662,1057.0,17.633333333333333,0,35.0,0.0,105.0,0,normal
157178.0,101593,1058.0,17.65,0,35.0,0.0,105.0,0,normal
161383.0,101644,1059.0,17.666666666666668,0,35.0,0.0,105.0,0,normal
154846.0,101501,1060.0,17.683333333333334,0,35.0,0.0,105.0,0,normal
162763.0,101658,1061.0,17.7,0,35.0,0.0,105.0,0,normal
161940.0,101617,1062.0,17.716666666666665,0,35.0,0.0,105.0,0,normal
161453.0,101654,1063.0,17.733333333333334,0,35.0,0.0,105.0,0,normal
160525.0,101603,1064.0,17.75,0,35.0,0.0,105.0,0,normal
163907.0,101638,1065.0,17.766666666666666,0,35.0,0.0,105.0,0,normal
163592.0,101661,1066.0,17.783333333333335,0,35.0,0.0,105.0,0,normal
158638.0,101602,1067.0,17.8,0,35.0,0.0,105.0,0,normal
160490.0,101615,1068.0,17.816666666666666,0,35.0,0.0,105.0,0,normal
161580.0,101646,1069.0,17.833333333333332,0,35.0,0.0,105.0,0,normal
166117.0,101698,1070.0,17.85,0,35.0,0.0,105.0,0,normal
162864.0,101683,1071.0,17.866666666666667,0,35.0,0.0,105.0,0,normal
158923.0,101631,1072.0,17.883333333333333,0,35.0,0.0,105.0,0,normal
164011.0,101685,1073.0,17.9,0,35.0,0.0,105.0,0,normal
163037.0,101692,1074.0,17.916666666666668,0,35.0,0.0,105.0,0,normal
163157.0,101634,1075.0,17.933333333333334,0,35.0,0.0,105.0,0,normal
162365.0,101700,1076.0,17.95,0,35.0,0.0,105.0,0,normal
166738.0,101709,1077.0,17.966666666666665,0,35.0,0.0,105.0,0,normal
166392.0,101752,1078.0,17.983333333333334,0,35.0,0.0,105.0,0,normal
161057.0,101658,1079.0,18.0,0,35.0,0.0,105.0,0,normal
163219.0,101683,1080.0,18.016666666666666,0,35.0,0.0,105.0,0,normal
166240.0,101713,1081.0,18.033333333333335,0,35.0,0.0,105.0,0,normal
167891.0,101807,1082.0,18.05,0,35.0,0.0,105.0,0,normal
162778.0,101703,1083.0,18.066666666666666,0,35.0,0.0,105.0,0,normal
163675.0,101732,1084.0,18.083333333333332,0,35.0,0.0,105.0,0,normal
163582.0,101712,1085.0,18.1,0,35.0,0.0,105.0,0,normal
163655.0,101761,1086.0,18.116666666666667,0,35.0,0.0,105.0,0,normal
161319.0,101698,1087.0,18.133333333333333,0,35.0,0.0,105.0,0,normal
164330.0,101742,1088.0,18.15,0,35.0,0.0,105.0,0,normal
160794.0,101698,1089.0,18.166666666666668,0,35.0,0.0,105.0,0,normal
163448.0,101701,1090.0,18.183333333333334,0,35.0,0.0,105.0,0,normal
164710.0,101728,1091.0,18.2,0,35.0,0.0,105.0,0,normal
161292.0,101749,1092.0,18.216666666666665,0,35.0,0.0,105.0,0,normal
165446.0,101731,1093.0,18.233333333333334,0,35.0,0.0,105.0,0,normal
164241.0,101738,1094.0,18.25,0,35.0,0.0,105.0,0,normal
164505.0,101714,1095.0,18.266666666666666,0,35.0,0.0,105.0,0,normal
154145.0,101580,1096.0,18.283333333333335,0,35.0,0.0,105.0,0,normal
167138.0,101747,1097.0,18.3,0,35.0,0.0,105.0,0,normal
160768.0,101703,1098.0,18.316666666666666,0,35.0,0.0,105.0,0,normal
163889.0,101771,1099.0,18.333333333333332,0,35.0,0.0,105.0,0,normal
151808.0,101569,1100.0,18.35,0,35.0,0.0,105.0,0,normal
163867.0,101850,1101.0,18.366666666666667,0,35.0,0.0,105.0,0,normal
160672.0,101719,1102.0,18.383333333333333,0,35.0,0.0,105.0,0,normal
164263.0,101772,1103.0,18.4,0,35.0,0.0,105.0,0,normal
161819.0,101704,1104.0,18.416666666666668,0,35.0,0.0,105.0,0,normal
164245.0,101788,1105.0,18.433333333333334,0,35.0,0.0,105.0,0,normal
155990.0,101684,1106.0,18.45,0,35.0,0.0,105.0,0,normal
156378.0,101681,1107.0,18.466666666666665,0,35.0,0.0,105.0,0,normal
162936.0,101762,1108.0,18.483333333333334,0,35.0,0.0,105.0,0,normal
158339.0,101704,1109.0,18.5,0,35.0,0.0,105.0,0,normal
160015.0,101725,1110.0,18.516666666666666,0,35.0,0.0,105.0,0,normal
159404.0,101777,1111.0,18.533333333333335,0,35.0,0.0,105.0,0,normal
161493.0,101747,1112.0,18.55,0,35.0,0.0,105.0,0,normal
162969.0,101765,1113.0,18.566666666666666,0,35.0,0.0,105.0,0,normal
160890.0,101735,1114.0,18.583333333333332,0,35.0,0.0,105.0,0,normal
165222.0,101846,1115.0,18.6,0,35.0,0.0,105.0,0,normal
160917.0,101773,1116.0,18.616666666666667,0,35.0,0.0,105.0,0,normal
159505.0,101759,1117.0,18.633333333333333,0,35.0,0.0,105.0,0,normal
161134.0,101786,1118.0,18.65,0,35.0,0.0,105.0,0,normal
157437.0,101771,1119.0,18.666666666666668,0,35.0,0.0,105.0,0,normal
161081.0,101775,1120.0,18.683333333333334,0,35.0,0.0,105.0,0,normal
159648.0,101745,1121.0,18.7,0,35.0,0.0,105.0,0,normal
155560.0,101677,1122.0,18.716666666666665,0,35.0,0.0,105.0,0,normal
162500.0,101843,1123.0,18.733333333333334,0,35.0,0.0,105.0,0,normal
154809.0,101688,1124.0,18.75,0,35.0,0.0,105.0,0,normal
160017.0,101718,1125.0,18.766666666666666,0,35.0,0.0,105.0,0,normal
157849.0,101768,1126.0,18.783333333333335,0,35.0,0.0,105.0,0,normal
158749.0,101755,1127.0,18.8,0,35.0,0.0,105.0,0,normal
153083.0,101719,1128.0,18.816666666666666,0,35.0,0.0,105.0,0,normal
151376.0,101749,1129.0,18.833333333333332,0,35.0,0.0,105.0,0,normal
158747.0,101773,1130.0,18.85,0,35.0,0.0,105.0,0,normal
159124.0,101879,1131.0,18.866666666666667,0,35.0,0.0,105.0,0,normal
155883.0,101737,1132.0,18.883333333333333,0,35.0,0.0,105.0,0,normal
157435.0,101772,1133.0,18.9,0,35.0,0.0,105.0,0,normal
162787.0,101842,1134.0,18.916666666666668,0,35.0,0.0,105.0,0,normal
159756.0,101788,1135.0,18.933333333333334,0,35.0,0.0,105.0,0,normal
155166.0,101693,1136.0,18.95,0,35.0,0.0,105.0,0,normal
